-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,88.19842622922734,90.0,78.18221014475229,45.0,54.783960621253144,90.0,93.58230546334174,107.03710272898897,129.90403208212348,128.34406930745897,119.83480797200889,135.0,113.5628324562065,92.83616970663434,92.76836626060465,101.3265345177308,106.01781683366694,90.0,45.0,90.0,91.9107241016624,125.93930939801643,135.0,135.0,135.0,0.0,315.0,13.142505605662198,45.0,11.328591067763908,-1.0
-1.0,70.74455526484527,90.0,99.98158138392805,99.09571112700759,91.74055402423606,97.5971998919749,109.89050019348946,99.01260293901024,93.36027164957471,107.74901909042424,106.38639827677773,106.34508141301139,104.54403574680315,101.5740641716483,103.82925348982704,116.489376851638,89.37681068518555,90.0,96.78438236547673,102.50107953142506,119.5046774790387,135.0,135.0,85.18772319624546,0.0,16.692951336886782,90.0,45.0,45.0,10.72560157725123,-1.0
-1.0,67.22009131228651,90.0,99.50199431569474,104.86518948004921,100.08255580754046,102.88138057450675,103.51160644725404,98.96111592668254,95.62100865039692,106.09170287146996,90.0,95.48937100905017,109.47442129405799,106.10506528029083,91.74381096046646,97.90212390289163,95.24641974675569,101.38157288815177,109.19397254753092,135.0,123.35441558837823,135.0,35.80342900950329,0.5279652871693731,40.46436959557393,38.0239795348693,0.0,45.0,45.0,41.84131970712594,-1.0
-1.0,67.1604059850223,90.0,102.90461982354759,105.35568489125664,100.44306793746976,98.63115131721432,93.99542949014374,96.67378237078184,97.73811226092295,78.38828040936514,85.42158914005616,90.0,98.23607461611778,96.29446720215945,97.67513074796216,96.68365785843014,105.35190181434899,106.97752637142031,90.0,135.0,172.76777138717642,90.0,45.0,35.19199154479362,24.079459112252675,356.3777673915045,15.387724847809888,0.0,45.0,45.0,-1.0
-1.0,67.997764410228,90.0,110.66288429001123,103.19178884895042,95.55291563823401,93.99215127480817,95.84103746137205,92.63579400632258,86.99384142907306,88.00070477028605,88.46977168867383,90.0,98.64376516933163,100.91836290639465,106.02779785832165,102.5045538654991,113.87131316389258,15.669425556944496,90.0,135.0,159.91471628417926,84.21105679307203,72.03855923582864,45.0,4.578002737282765,0.0,45.0,13.716919849619972,90.0,41.146433953309575,-1.0
-1.0,67.33811245233609,90.0,113.24054851397091,99.53333829290145,92.66227430999078,93.31717692478291,97.75563080789404,86.71082504789639,90.0,90.15556087759539,93.61551091427462,98.66333061007903,105.69665836974097,105.70258410083818,112.01297236060083,116.24317210126779,16.058800566674154,17.421319469672895,355.4222630067911,90.0,210.84797701060208,63.75408332375276,85.08031125263437,324.66257304778594,22.481705335643706,45.0,90.0,45.0,90.0,45.0,-1.0
-1.0,65.83134857073485,90.0,112.21170985063192,97.23849786664799,94.08903240747408,93.84539036202503,95.25985202598326,90.7771953398235,90.32315547514662,99.73434418278384,101.41083214752426,110.09432736704882,118.90713103971832,101.86202349663746,105.51900121626649,135.0,20.774245080708695,26.34413771350945,356.3160970118829,90.0,203.32076413249453,145.93549225025393,3.4203067704547037,0.0,45.0,45.0,82.46117471212692,346.3288857224998,0.0,315.0,-1.0
-1.0,63.29430990298947,90.0,126.34661836397379,101.41376362145049,98.24294287070079,94.43522434643292,98.3600905338173,111.12229067126115,98.7141912772012,135.0,135.0,180.0,180.0,180.0,180.0,135.0,41.64691302017984,22.154538301815784,0.0,90.0,180.0,1.4845349467545963,5.69500637671496,45.0,90.0,0.0,315.0,0.0,39.05915338025305,0.0,-1.0
-1.0,72.61954357846555,90.0,113.12290591439971,95.07495265101136,104.07296176728993,135.0,135.0,180.0,90.0,95.64879271589858,112.56077278715834,92.01540908858728,122.93598260249449,133.92235454173158,173.7175419656458,135.0,45.0,34.34037173981738,14.736952530632797,90.0,135.0,45.0,45.0,67.4787035090026,13.726470377208319,32.42788483160199,0.0,9.13787619165179,45.0,48.763809378857566,-1.0
-1.0,59.16263445386522,90.0,130.34412097202227,54.88491179769373,88.53245529097272,90.0,96.62656574526204,103.57563295302167,110.38832411817855,90.05930121843726,90.23851587951694,108.54865584356368,66.13222116757619,90.0,135.0,90.0,135.0,32.715844140231134,13.3439143154789,0.0,45.0,180.0,0.0,0.0,34.898254394750225,45.0,45.0,74.55339993374679,90.0,118.92544645523135,-1.0
